,movieId,title,genres,release_year,runtime,budget,revenue,vote_average,vote_count,0,1,2,3,4,5,6,7
20088,61658,In Your Dreams,['Comedy'],2005,0,0,0,5.0,2,Comedy,,,,,,,
20089,43767,The Willow Tree,"['Drama', 'Foreign']",2005,96,0,0,7.0,5,Drama,Foreign,,,,,,
20090,97051,Would You Rather,"['Thriller', 'Horror']",2012,93,0,0,5.8,289,Thriller,Horror,,,,,,
20091,98886,Kumaré,['Documentary'],2012,86,0,0,7.1,27,Documentary,,,,,,,
20094,81303,Holiday Wishes,"['Fantasy', 'Comedy', 'Romance', 'Family']",2006,90,0,0,0.0,0,Fantasy,Comedy,Romance,Family,,,,
20095,118683,Maximum Conviction,"['Action', 'Adventure', 'Thriller']",2012,97,0,0,4.8,40,Action,Adventure,Thriller,,,,,
20096,98932,The Eye of the Storm,['Drama'],2011,114,0,0,5.8,6,Drama,,,,,,,
20097,28751,976-Evil II,['Horror'],1992,93,0,0,4.3,14,Horror,,,,,,,
20099,57597,Xtro 3: Watch the Skies,"['Horror', 'Science Fiction']",1995,97,0,0,4.1,8,Horror,Science Fiction,,,,,,
20100,235271,Addicted,"['Drama', 'Thriller']",2014,105,0,0,5.4,63,Drama,Thriller,,,,,,
20102,47953,Harem suare,"['Drama', 'History']",1999,125,0,0,6.3,12,Drama,History,,,,,,
20104,63171,"Glenn, the Flying Robot","['Science Fiction', 'Fantasy']",2010,84,0,0,4.1,5,Science Fiction,Fantasy,,,,,,
20105,95511,Kevin Smith: Burn in Hell,['Comedy'],2012,89,0,0,6.9,7,Comedy,,,,,,,
20107,115400,The Woodmans,['Documentary'],2011,82,0,0,5.0,1,Documentary,,,,,,,
20108,130736,3 Zimmer/Küche/Bad,['Comedy'],2012,118,0,0,7.1,28,Comedy,,,,,,,
20109,24446,Holiday in Handcuffs,"['TV Movie', 'Comedy', 'Romance', 'Family']",2007,120,0,0,6.2,52,TV Movie,Comedy,Romance,Family,,,,
20110,44244,Camp Rock 2: The Final Jam,"['Comedy', 'Music', 'TV Movie']",2010,97,0,0,5.8,354,Comedy,Music,TV Movie,,,,,
20111,41592,StreetDance 3D,['Drama'],2010,98,5773100,18144030,6.1,98,Drama,,,,,,,
20113,89481,How To Stop Being A Loser,['Comedy'],2011,109,1750000,0,5.4,8,Comedy,,,,,,,
20114,73283,Transfer,"['Drama', 'Science Fiction']",2010,93,0,0,6.2,8,Drama,Science Fiction,,,,,,
20115,18038,Holiday Reunion,['Comedy'],2003,91,0,0,3.4,7,Comedy,,,,,,,
20117,177522,Lipton Cockton in the Shadows of Sodoma,"['Drama', 'Mystery', 'Science Fiction']",1995,83,0,0,6.0,1,Drama,Mystery,Science Fiction,,,,,
20118,30252,A Midsummer of Love,['Comedy'],2009,93,0,0,5.4,11,Comedy,,,,,,,
20119,86819,Alois Nebel,"['Animation', 'Drama']",2011,84,0,0,6.5,8,Animation,Drama,,,,,,
20120,74726,Juan of the Dead,"['Horror', 'Comedy']",2011,100,0,0,6.3,81,Horror,Comedy,,,,,,
20121,88042,Parental Guidance,['Comedy'],2012,104,25000000,119772232,5.8,212,Comedy,,,,,,,
20122,104732,Sexy Baby,['Documentary'],2012,83,0,0,5.6,7,Documentary,,,,,,,
20123,63147,Snow on tha Bluff,['Drama'],2011,79,0,0,6.6,14,Drama,,,,,,,
20124,75761,John Dies at the End,"['Horror', 'Comedy']",2012,99,0,0,6.3,257,Horror,Comedy,,,,,,
20125,81515,Vidal Sassoon: The Movie,['Documentary'],2010,90,0,0,6.1,4,Documentary,,,,,,,
20126,50081,Born to Be Wild,['Documentary'],2011,40,0,7732325,7.2,20,Documentary,,,,,,,
20128,83479,Ultrasuede: In Search of Halston,['Documentary'],2011,89,0,0,2.0,1,Documentary,,,,,,,
20129,81899,Trek Nation,['Documentary'],2011,88,0,0,7.0,13,Documentary,,,,,,,
20130,100532,Sun Kissed,"['Documentary', 'Romance']",2012,82,300000,0,0.0,0,Documentary,Romance,,,,,,
20131,100825,Chely Wright: Wish Me Away,"['Documentary', 'Music']",2011,120,0,0,5.5,3,Documentary,Music,,,,,,
20132,124067,The Central Park Five,['Documentary'],2012,119,0,273747,6.8,33,Documentary,,,,,,,
20133,134597,The Collection,"['Horror', 'Thriller']",2012,94,0,6842058,5.9,294,Horror,Thriller,,,,,,
20134,125136,The Cherry Orchard: Blossoming,[],2008,102,0,0,0.0,0,,,,,,,,
20135,99223,FDR: American Badass!,['Comedy'],2012,93,0,0,4.9,17,Comedy,,,,,,,
20136,86304,All Superheroes Must Die,"['Science Fiction', 'Thriller']",2011,78,0,0,4.3,14,Science Fiction,Thriller,,,,,,
20137,288109,Jean Renoir: Part One - From La Belle Époque to World War II,['Documentary'],1993,60,0,0,0.0,0,Documentary,,,,,,,
20138,105790,Booker's Place: A Mississippi Story,['Documentary'],2012,90,0,0,5.0,1,Documentary,,,,,,,
20139,98065,Girl Walk // All Day,['Music'],2011,75,0,0,7.1,7,Music,,,,,,,
20140,85549,Las Acacias,"['Drama', 'Foreign']",2011,85,0,0,5.9,12,Drama,Foreign,,,,,,
20141,237983,Just Ask My Children,"['Drama', 'TV Movie']",2001,91,0,0,7.2,5,Drama,TV Movie,,,,,,
20143,20224,Remember the Daze,"['Comedy', 'Drama']",2007,101,0,0,5.5,22,Comedy,Drama,,,,,,
20144,106344,Waiting for Lightning,['Documentary'],2012,96,0,0,5.3,4,Documentary,,,,,,,
20147,72678,Henry,['Comedy'],2010,0,0,0,7.0,1,Comedy,,,,,,,
20148,57307,L'incruste,['Comedy'],2004,86,0,0,4.7,3,Comedy,,,,,,,
20149,35436,The Villain,['Comedy'],2009,86,0,0,5.9,29,Comedy,,,,,,,
20150,112304,Soldiers of Fortune,"['Action', 'Adventure']",2012,94,8000000,0,4.8,56,Action,Adventure,,,,,,
20151,127533,Rurouni Kenshin,"['Action', 'Drama', 'History']",2012,134,0,61700000,7.2,174,Action,Drama,History,,,,,
20152,193380,Les Misérables,"['Drama', 'History']",2000,400,0,0,6.7,36,Drama,History,,,,,,
20153,97605,Extracted,"['Science Fiction', 'Thriller']",2012,85,0,0,5.9,85,Science Fiction,Thriller,,,,,,
20154,115241,Stevie,"['Drama', 'Horror', 'Thriller', 'Foreign']",2008,94,0,0,3.5,3,Drama,Horror,Thriller,Foreign,,,,
20155,104155,Mansome,['Documentary'],2012,84,0,0,4.8,38,Documentary,,,,,,,
20159,172413,The True Meaning of Christmas Specials,[],2002,0,0,0,0.0,0,,,,,,,,
20160,288128,Great Escape: The Untold Story,"['War', 'Documentary']",2001,60,0,0,0.0,0,War,Documentary,,,,,,
20162,50021,Cornelis,['Drama'],2010,101,0,0,6.6,5,Drama,,,,,,,
20163,133694,Promised Land,['Drama'],2012,106,15000000,8138788,6.0,246,Drama,,,,,,,
20164,91795,Neo Ned,"['Drama', 'Romance']",2005,97,0,0,5.6,5,Drama,Romance,,,,,,
20165,122044,Offender,['Thriller'],2012,102,2000000,0,5.5,16,Thriller,,,,,,,
20169,20513,Dakota Skye,"['Drama', 'Romance']",2008,89,0,0,5.9,17,Drama,Romance,,,,,,
20170,169836,A Demon in My View,"['Horror', 'Drama']",1991,110,0,0,0.0,0,Horror,Drama,,,,,,
20171,51511,The Immaculate Conception of Little Dizzle,"['Comedy', 'Drama']",2010,98,0,0,6.1,10,Comedy,Drama,,,,,,
20172,71208,Judas Kiss,"['Drama', 'Science Fiction']",2011,94,500000,0,5.7,21,Drama,Science Fiction,,,,,,
20174,103516,Private Romeo,"['Drama', 'Romance']",2011,99,0,0,4.9,21,Drama,Romance,,,,,,
20175,76421,Role/Play,"['Drama', 'Romance']",2010,85,0,0,4.1,7,Drama,Romance,,,,,,
20176,69162,I Know What I Saw,"['Documentary', 'Science Fiction']",2009,0,0,0,8.0,1,Documentary,Science Fiction,,,,,,
20177,116613,The Sweeney,"['Action', 'Drama', 'Crime']",2012,112,3730500,6294161,5.7,110,Action,Drama,Crime,,,,,
20178,118628,English Vinglish,['Drama'],2012,133,2840000,11620000,7.3,68,Drama,,,,,,,
20179,38010,Fish Story,"['Music', 'Drama', 'Comedy']",2009,112,0,0,7.0,19,Music,Drama,Comedy,,,,,
20180,324173,Comedy Central Roast of Bob Saget,['Comedy'],2008,90,0,0,6.3,8,Comedy,,,,,,,
20181,36257,Tiny Toon Adventures: How I Spent My Vacation,"['Adventure', 'Animation', 'Comedy', 'Family']",1992,80,0,0,7.5,16,Adventure,Animation,Comedy,Family,,,,
20182,100450,Trapped in the Closet: Chapters 1-12,[],2005,43,0,0,6.8,9,,,,,,,,
20185,151826,The Man Who Laughs,['Drama'],2012,93,0,0,5.9,28,Drama,,,,,,,
20186,134132,Excuse Me for Living,"['Romance', 'Comedy']",2012,105,0,0,4.8,6,Romance,Comedy,,,,,,
20187,31022,Aftermath,"['Horror', 'Crime']",1994,30,0,0,6.1,34,Horror,Crime,,,,,,
20190,127901,Eat Sleep Die,['Drama'],2012,104,0,0,6.0,16,Drama,,,,,,,
20191,45360,Dr. Bronner's Magic Soapbox,['Documentary'],2007,88,0,18,6.0,5,Documentary,,,,,,,
20192,132923,"Guns, Girls and Gambling","['Crime', 'Thriller']",2011,85,0,0,5.2,34,Crime,Thriller,,,,,,
20193,138376,A Dark Truth,"['Action', 'Thriller']",2012,106,0,5750,5.3,35,Action,Thriller,,,,,,
20194,135545,A Conversation with Gregory Peck,[],1999,97,0,0,7.0,1,,,,,,,,
20195,4171,Odette Toulemonde,"['Comedy', 'Drama']",2006,100,0,0,5.5,36,Comedy,Drama,,,,,,
20196,48742,Mein Kampf,"['Drama', 'Documentary', 'Foreign']",2009,110,0,0,3.8,8,Drama,Documentary,Foreign,,,,,
20197,115276,Pusher,"['Crime', 'Thriller']",2012,86,0,0,5.3,38,Crime,Thriller,,,,,,
20198,143247,Lucy,"['TV Movie', 'Drama']",2003,128,0,0,6.3,8,TV Movie,Drama,,,,,,
20199,92662,The Hollywood Complex,"['Documentary', 'Comedy', 'Family']",2011,90,0,0,6.0,3,Documentary,Comedy,Family,,,,,
20200,74549,The Shunning,['Drama'],2011,88,0,0,6.2,10,Drama,,,,,,,
20202,135678,Leave,"['Thriller', 'Mystery']",2011,84,0,0,6.5,8,Thriller,Mystery,,,,,,
20203,76617,Texas Chainsaw 3D,"['Horror', 'Thriller']",2013,92,20000000,47241945,5.3,475,Horror,Thriller,,,,,,
20204,170178,K-11,['Drama'],2013,88,0,0,4.3,11,Drama,,,,,,,
20205,135200,Ex-Girlfriends,"['Drama', 'Comedy']",2012,72,0,0,4.5,5,Drama,Comedy,,,,,,
20206,82682,Gangster Squad,"['Crime', 'Drama', 'Action', 'Thriller']",2013,113,60000000,105200903,6.2,1805,Crime,Drama,Action,Thriller,,,,
20207,147405,Dabangg 2,"['Action', 'Comedy']",2012,125,13650000,0,5.1,30,Action,Comedy,,,,,,
20208,22066,The Marsh,"['Horror', 'Thriller']",2006,92,0,0,5.0,21,Horror,Thriller,,,,,,
20209,46016,Road to Redemption,"['Action', 'Comedy']",2001,89,0,0,10.0,1,Action,Comedy,,,,,,
20210,26467,The Climb,['Action'],2002,99,0,0,5.3,3,Action,,,,,,,
20212,87496,The Company You Keep,"['Drama', 'Thriller']",2012,121,0,19633027,5.9,261,Drama,Thriller,,,,,,
20213,90122,The Trouble with Bliss,"['Comedy', 'Drama']",2011,97,0,0,4.0,19,Comedy,Drama,,,,,,
20214,98339,The Samaritan,['Thriller'],2012,90,12000000,2521,5.2,69,Thriller,,,,,,,
20215,39458,I Got Next,['Documentary'],2011,96,10000,0,5.9,4,Documentary,,,,,,,
20216,68812,The Iceman,"['Thriller', 'Crime', 'Drama']",2012,105,20000000,1969193,6.4,368,Thriller,Crime,Drama,,,,,
20217,46953,Behind Blue Skies,['Drama'],2010,110,0,0,6.8,12,Drama,,,,,,,
20219,92681,T.N.T.,"['Action', 'Thriller']",1998,90,0,0,3.0,4,Action,Thriller,,,,,,
20220,79528,Secrets of the Tribe,"['Documentary', 'TV Movie']",2010,98,0,0,5.0,1,Documentary,TV Movie,,,,,,
20221,147538,It's Such a Beautiful Day,"['Fantasy', 'Animation', 'Comedy', 'Drama']",2012,62,0,0,7.8,94,Fantasy,Animation,Comedy,Drama,,,,
20222,19844,Kiss the Bride,"['Drama', 'Comedy', 'Romance']",2007,100,0,0,4.2,11,Drama,Comedy,Romance,,,,,
20223,139038,A Haunted House,"['Comedy', 'Horror']",2013,86,2500000,60141683,5.4,523,Comedy,Horror,,,,,,
20224,66193,Sinners and Saints,"['Action', 'Crime', 'Thriller']",2010,104,0,0,5.7,31,Action,Crime,Thriller,,,,,
20225,60917,Painted Lady,"['Drama', 'Crime', 'Mystery', 'Foreign']",1998,204,0,0,4.0,2,Drama,Crime,Mystery,Foreign,,,,
20226,85533,Whores' Glory,['Documentary'],2011,110,0,0,6.8,26,Documentary,,,,,,,
20227,140668,Somewhere in Palilula,[],2012,145,0,0,5.0,1,,,,,,,,
20228,38138,A Fork in the Road,"['Comedy', 'Crime']",2010,105,0,0,6.2,12,Comedy,Crime,,,,,,
20229,114994,Planet of Snail,"['Documentary', 'Drama']",2011,88,0,0,6.3,6,Documentary,Drama,,,,,,
20230,99877,The Waiting Room,"['Drama', 'Documentary', 'Romance']",2012,0,0,0,7.2,9,Drama,Documentary,Romance,,,,,
20231,97610,Beware of Mr. Baker,['Documentary'],2012,100,0,0,7.5,22,Documentary,,,,,,,
20232,142061,"Batman: The Dark Knight Returns, Part 2","['Action', 'Animation']",2013,78,3500000,0,7.9,426,Action,Animation,,,,,,
20234,103740,Beyond the Hills,"['Drama', 'Romance']",2012,150,0,124919,7.2,54,Drama,Romance,,,,,,
20235,115223,Pokémon the Movie Black: Victini and Reshiram,"['Animation', 'Family', 'Adventure']",2011,96,0,0,5.7,23,Animation,Family,Adventure,,,,,
20236,88557,Pokémon the Movie White: Victini and Zekrom,"['Adventure', 'Animation', 'Family']",2011,96,0,0,5.8,32,Adventure,Animation,Family,,,,,
20237,63146,Cleanflix,['Documentary'],2010,85,0,0,6.4,7,Documentary,,,,,,,
20238,53445,The Unloved,['Drama'],2009,106,0,0,6.5,12,Drama,,,,,,,
20240,93087,Paul Williams Still Alive,"['Music', 'Documentary']",2011,87,0,0,6.2,7,Music,Documentary,,,,,,
20241,102000,Sister,['Drama'],2012,100,0,0,6.8,43,Drama,,,,,,,
20242,124074,Mea Maxima Culpa: Silence in the House of God,['Documentary'],2012,106,0,0,7.6,23,Documentary,,,,,,,
20243,135921,Everything or Nothing,['Documentary'],2012,98,0,0,7.1,25,Documentary,,,,,,,
20245,105538,Codependent Lesbian Space Alien Seeks Same,"['Comedy', 'Romance', 'Science Fiction']",2012,76,0,0,3.3,2,Comedy,Romance,Science Fiction,,,,,
20247,31046,Jesse Stone: Stone Cold,"['TV Movie', 'Crime', 'Drama', 'Thriller']",2005,87,0,0,6.5,33,TV Movie,Crime,Drama,Thriller,,,,
20248,30347,Jesse Stone: Death in Paradise,"['Drama', 'Thriller', 'Crime', 'Mystery']",2006,87,0,0,6.9,31,Drama,Thriller,Crime,Mystery,,,,
20249,26114,Jesse Stone: Sea Change,"['TV Movie', 'Drama', 'Thriller', 'Crime']",2007,88,0,0,6.8,22,TV Movie,Drama,Thriller,Crime,,,,
20250,106541,Cargo,"['Drama', 'Thriller']",2011,0,0,0,4.1,6,Drama,Thriller,,,,,,
20251,43263,Jesse Stone: No Remorse,"['Drama', 'Thriller', 'Crime', 'Mystery']",2010,87,0,0,6.3,22,Drama,Thriller,Crime,Mystery,,,,
20252,59238,Jesse Stone: Innocents Lost,"['TV Movie', 'Drama', 'Thriller', 'Crime', 'Mystery']",2011,90,0,0,6.1,18,TV Movie,Drama,Thriller,Crime,Mystery,,,
20253,110148,Jesse Stone: Benefit of the Doubt,"['Drama', 'Thriller', 'Crime', 'Mystery']",2012,87,0,0,6.5,16,Drama,Thriller,Crime,Mystery,,,,
20254,82639,Diana Vreeland: The Eye Has to Travel,['Documentary'],2012,86,0,0,7.0,14,Documentary,,,,,,,
20255,79983,Padre nuestro,"['Drama', 'Thriller']",2007,110,54166,0,6.7,3,Drama,Thriller,,,,,,
20256,29630,Milarepa,"['Action', 'Adventure', 'Drama']",2008,90,0,0,8.0,4,Action,Adventure,Drama,,,,,
20257,128644,Marked for Murder,[],1993,90,0,0,0.0,0,,,,,,,,
20258,14078,Morgan Pålsson - Världsreporter,['Comedy'],2008,84,0,0,4.8,6,Comedy,,,,,,,
20259,134673,Renoir,"['Drama', 'History']",2012,111,0,2293798,6.5,34,Drama,History,,,,,,
20260,32168,Typhoon,"['Action', 'Foreign', 'Thriller']",2005,124,0,0,5.3,14,Action,Foreign,Thriller,,,,,
20261,76640,The Last Stand,"['Action', 'Crime', 'Thriller']",2013,107,30000000,0,5.7,1282,Action,Crime,Thriller,,,,,
20262,132232,Mama,['Horror'],2013,100,15000000,146497771,6.0,1452,Horror,,,,,,,
20263,15932,The Candidate,['Thriller'],2008,90,0,0,5.4,12,Thriller,,,,,,,
20264,145197,Upstream Color,"['Drama', 'Science Fiction']",2013,96,100000,444098,6.5,277,Drama,Science Fiction,,,,,,
20266,105676,Careless Love,[],2012,104,0,0,8.0,1,,,,,,,,
20267,66720,Special When Lit,['Documentary'],2009,97,0,0,7.4,11,Documentary,,,,,,,
20268,91552,The Year of the Tiger,"['Foreign', 'Drama']",2011,82,0,0,5.0,1,Foreign,Drama,,,,,,
20269,100183,Outpost: Black Sun,"['Action', 'Horror']",2012,101,3000000,0,4.5,32,Action,Horror,,,,,,
20272,162678,London After Midnight,[],2002,47,0,0,7.3,3,,,,,,,,
20273,98357,Broken City,"['Thriller', 'Crime', 'Drama']",2013,109,56000000,19701164,5.7,601,Thriller,Crime,Drama,,,,,
20274,23976,Nursery University,['Documentary'],2009,90,0,26042,5.4,4,Documentary,,,,,,,
20276,89501,Nameless Gangster,"['Crime', 'Thriller']",2012,133,0,0,6.7,51,Crime,Thriller,,,,,,
20277,121872,Ginger & Rosa,['Drama'],2012,89,0,1005700,6.4,79,Drama,,,,,,,
20278,70404,First Shot,"['Action', 'Thriller', 'Foreign']",2002,116,0,0,1.0,1,Action,Thriller,Foreign,,,,,
20279,84309,Marina Abramović: The Artist Is Present,['Documentary'],2012,106,0,0,7.5,43,Documentary,,,,,,,
20280,85543,Bonsai,"['Drama', 'Foreign']",2011,95,0,0,7.3,4,Drama,Foreign,,,,,,
20281,84336,Shadow Dancer,['Thriller'],2012,101,6300000,419953,5.7,84,Thriller,,,,,,,
20282,53567,Thale,"['Mystery', 'Science Fiction', 'Horror', 'Fantasy']",2012,76,0,0,5.1,54,Mystery,Science Fiction,Horror,Fantasy,,,,
20283,114779,It's a Disaster,['Comedy'],2013,86,0,0,6.0,84,Comedy,,,,,,,
20287,102947,First Daughter,[],1999,102,0,0,4.9,4,,,,,,,,
20288,98551,The Flaw,"['Documentary', 'Foreign']",2011,78,0,0,0.0,0,Documentary,Foreign,,,,,,
20289,59197,Battle of Los Angeles,"['Science Fiction', 'Thriller']",2011,91,0,0,3.8,46,Science Fiction,Thriller,,,,,,
20290,131220,Jason Becker: Not Dead Yet,"['Music', 'Documentary']",2012,87,0,0,8.1,7,Music,Documentary,,,,,,
20291,28101,Chicago Massacre: Richard Speck,"['Drama', 'Horror', 'Thriller']",2007,92,0,0,3.2,9,Drama,Horror,Thriller,,,,,
20292,84290,Keep the Lights On,"['Drama', 'Romance']",2012,101,0,0,5.4,25,Drama,Romance,,,,,,
20293,90603,Beauty Is Embarrassing,['Documentary'],2012,88,0,0,8.2,6,Documentary,,,,,,,
20294,83443,Girl Model,['Documentary'],2011,78,0,0,6.5,30,Documentary,,,,,,,
20295,137285,Crossfire Hurricane,"['Documentary', 'Music']",2012,111,0,0,7.4,14,Documentary,Music,,,,,,
20296,83588,Middle of Nowhere,['Drama'],2012,101,0,0,6.6,7,Drama,,,,,,,
20297,72317,True Blue,"['Crime', 'Drama', 'Thriller']",2001,101,0,0,6.0,2,Crime,Drama,Thriller,,,,,
20299,62403,Madagascar,"['Documentary', 'Foreign']",2011,240,0,0,8.6,4,Documentary,Foreign,,,,,,
20300,68178,Omar Killed Me,"['Drama', 'Thriller']",2011,85,0,0,6.6,26,Drama,Thriller,,,,,,
20302,84328,Red Hook Summer,['Drama'],2012,125,0,0,6.7,7,Drama,,,,,,,
20304,53861,Die,"['Thriller', 'Mystery']",2010,91,0,0,4.5,25,Thriller,Mystery,,,,,,
20305,77117,Sunny,['Drama'],2011,124,3550000,48000000,8.0,56,Drama,,,,,,,
20306,94047,My Way,"['Drama', 'Action', 'History', 'War']",2011,137,25500000,0,7.6,75,Drama,Action,History,War,,,,
20307,85872,Le Chef,['Comedy'],2012,84,0,306724,5.9,173,Comedy,,,,,,,
20308,47863,Punching the Clown,"['Comedy', 'Music']",2010,91,0,0,7.5,6,Comedy,Music,,,,,,
20309,159203,Tale of a Forest,"['Documentary', 'Family']",2012,75,0,0,6.9,7,Documentary,Family,,,,,,
20310,54075,Choose,"['Crime', 'Drama', 'Horror', 'Thriller']",2011,83,0,0,4.2,28,Crime,Drama,Horror,Thriller,,,,
20311,26005,Made in Hong Kong,"['Crime', 'Drama', 'Romance']",1997,104,0,0,6.7,11,Crime,Drama,Romance,,,,,
20314,87818,Movie 43,['Comedy'],2013,90,6000000,32438988,4.5,816,Comedy,,,,,,,
20315,118424,The Iceman Tapes: Conversations with a Killer,['Documentary'],1992,47,0,0,8.0,6,Documentary,,,,,,,
20316,24925,Night of the Demons 2,"['Comedy', 'Horror']",1994,96,1300000,0,6.0,29,Comedy,Horror,,,,,,
20318,156717,Death Race: Inferno,"['Action', 'Science Fiction', 'Thriller']",2013,105,6500000,0,5.3,231,Action,Science Fiction,Thriller,,,,,
20319,171859,Black White + Gray: A Portrait of Sam Wagstaff and Robert Mapplethorpe,[],2007,77,0,0,7.0,2,,,,,,,,
20321,81634,Jean Gentil,['Drama'],2012,84,0,0,5.0,1,Drama,,,,,,,
20322,160989,Day and Night,['Drama'],1997,108,0,0,0.0,0,Drama,,,,,,,
20323,128190,The Pervert's Guide to Ideology,['Documentary'],2012,136,0,0,7.2,33,Documentary,,,,,,,
20324,119283,Parker,"['Action', 'Crime']",2013,118,35000000,46216641,5.7,1467,Action,Crime,,,,,,
20325,94356,We the Party,['Comedy'],2012,104,0,0,3.2,5,Comedy,,,,,,,
20326,91186,A Simple Life,['Drama'],2011,118,0,2802459,6.9,45,Drama,,,,,,,
20327,79404,Treacle Jr.,"['Drama', 'Comedy']",2010,80,0,0,6.2,3,Drama,Comedy,,,,,,
20328,84191,The End of Love,['Drama'],2013,89,0,8326,5.8,16,Drama,,,,,,,
20329,118557,Palms,['Documentary'],1994,140,0,0,8.1,7,Documentary,,,,,,,
20330,288151,The Act in Question,['Drama'],1993,106,0,0,5.0,1,Drama,,,,,,,
20331,83125,The Color Wheel,['Comedy'],2011,83,19000,0,6.4,11,Comedy,,,,,,,
20332,76686,The Green Wave,[],2012,80,0,0,8.5,2,,,,,,,,
20333,117974,Sightseers,"['Comedy', 'Crime', 'Adventure']",2012,88,0,61782,6.2,187,Comedy,Crime,Adventure,,,,,
20334,28830,Oppai Volleyball,['Comedy'],2009,102,0,0,5.7,6,Comedy,,,,,,,
20335,60304,Hansel & Gretel: Witch Hunters,"['Fantasy', 'Horror', 'Action']",2013,88,50000000,224803475,5.7,3290,Fantasy,Horror,Action,,,,,
20337,103667,Murder by Proxy:  How America Went Postal,['Documentary'],2010,0,0,0,7.0,2,Documentary,,,,,,,
20338,109520,After Porn Ends,['Documentary'],2012,90,400000,0,5.5,65,Documentary,,,,,,,
20340,39750,Stonehenge Apocalypse,"['Action', 'Adventure', 'Science Fiction', 'Thriller']",2010,91,0,0,3.5,27,Action,Adventure,Science Fiction,Thriller,,,,
20341,70829,The Last Godfather,"['Action', 'Comedy', 'Thriller']",2010,100,13400000,16700000,4.7,7,Action,Comedy,Thriller,,,,,
20342,106591,Portrait of Wally,['Documentary'],2012,90,0,0,5.0,1,Documentary,,,,,,,
20343,91679,Starlet,['Drama'],2012,103,0,0,6.6,51,Drama,,,,,,,
20344,129728,Palme,['Documentary'],2012,103,0,0,7.2,6,Documentary,,,,,,,
20345,215012,Poor Us: An Animated History of Poverty,['Documentary'],2012,58,0,0,8.0,1,Documentary,,,,,,,
20346,109475,Ironclads,"['TV Movie', 'History', 'War']",1991,94,0,0,0.0,0,TV Movie,History,War,,,,,
20347,146837,Jim Jefferies: Fully Functional,['Comedy'],2012,60,0,0,7.8,19,Comedy,,,,,,,
20348,31147,Tom Petty and the Heartbreakers: Runnin' Down a Dream,"['Documentary', 'Music']",2007,239,0,0,7.8,6,Documentary,Music,,,,,,
20349,14614,Churchill: The Hollywood Years,['Comedy'],2004,84,0,0,5.4,12,Comedy,,,,,,,
20350,41863,Sundome,['Drama'],2007,0,0,0,0.0,0,Drama,,,,,,,
20352,24105,The Music Man,"['Comedy', 'Drama', 'Romance', 'Music', 'Family']",2003,150,0,0,3.5,5,Comedy,Drama,Romance,Music,Family,,,
20353,111949,"Wild Horse, Wild Ride","['Documentary', 'Western']",2012,106,0,0,6.0,1,Documentary,Western,,,,,,
20354,105678,God Save My Shoes,['Documentary'],2012,60,0,0,7.0,1,Documentary,,,,,,,
20355,118677,Why Stop Now?,"['Comedy', 'Drama']",2012,88,0,0,5.3,42,Comedy,Drama,,,,,,
20358,51071,The Big Picture,['Thriller'],2010,114,0,0,6.4,38,Thriller,,,,,,,
20360,87499,The East,"['Drama', 'Thriller']",2013,116,6500000,2401510,6.5,308,Drama,Thriller,,,,,,
20361,144680,Pretty Sweet,['Documentary'],2012,79,0,0,8.5,10,Documentary,,,,,,,
20362,36628,Lo,"['Comedy', 'Horror']",2009,82,0,0,6.0,11,Comedy,Horror,,,,,,
20364,50006,The Karlsson Brothers,['Comedy'],2010,100,0,0,4.8,6,Comedy,,,,,,,
20367,126300,Kilometre Zero,"['Drama', 'Foreign']",2005,91,0,0,5.8,3,Drama,Foreign,,,,,,
20368,138574,Beyond the Hill,"['Mystery', 'Drama']",2012,94,0,0,6.3,7,Mystery,Drama,,,,,,
20369,114962,Modest Reception,"['Drama', 'Comedy']",2012,100,0,0,6.3,4,Drama,Comedy,,,,,,
20370,172003,Day Is Done,[],2011,0,0,0,0.0,0,,,,,,,,
20372,56919,Love Likes Coincidences,"['Drama', 'Romance']",2011,118,0,0,7.0,21,Drama,Romance,,,,,,
20373,127864,Blancanieves,"['Drama', 'Fantasy']",2012,104,0,279735,7.1,67,Drama,Fantasy,,,,,,
20374,82520,Return,['Drama'],2011,97,0,0,6.5,6,Drama,,,,,,,
20375,93858,Tabu,"['Drama', 'Romance']",2012,110,0,0,7.0,46,Drama,Romance,,,,,,
20376,127505,Head Games,['Documentary'],2012,96,0,14056,4.7,3,Documentary,,,,,,,
20377,89750,"Pink Ribbons, Inc.",['Documentary'],2011,97,900000,25000,6.8,6,Documentary,,,,,,,
20378,114562,Ballplayer,"['Drama', 'Documentary']",2012,77,0,44689,5.9,6,Drama,Documentary,,,,,,
20381,57436,The Erotic Man,"['Documentary', 'Drama']",2010,85,1400000,0,7.0,4,Documentary,Drama,,,,,,
20382,39936,All That I Love,"['Comedy', 'Drama', 'Music']",2009,95,0,0,7.0,8,Comedy,Drama,Music,,,,,
20383,58244,Upside Down,"['Romance', 'Science Fiction', 'Drama', 'Fantasy']",2012,104,60000000,8106475,6.2,1094,Romance,Science Fiction,Drama,Fantasy,,,,
20384,162145,The Liability,"['Thriller', 'Comedy', 'Crime']",2012,95,0,0,5.7,85,Thriller,Comedy,Crime,,,,,
20387,93715,Butchered,['Horror'],2010,71,0,0,3.0,1,Horror,,,,,,,
